f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100
0.364781,0.185769,0.800741,1.305643,0.5126,0.087673,1.274725,-1.654361,0.395024,0.276384,0.717024,1.561062,1.181986,-0.962885,-1.524413,1.425026,0.088793,1.392179,-0.726892,-1.643191,-1.817928,-0.22573,0.312491,1.454753,0.157631,-1.73373,-1.768205,-1.102726,1.569142,0.289197,1.233114,-1.470693,-0.441744,-1.08532,0.056079,0.277057,0.334472,-0.203386,-0.621668,-0.581782,0.189341,0.342074,0.624551,1.171304,-0.156344,0.662726,-1.213253,1.430746,0.78882,-0.994662,-1.248702,-0.947129,-0.233604,-1.640058,0.575373,0.303491,0.496822,0.456765,-0.24863,1.405308,-1.723144,-0.76499,0.398017,1.190891,0.222602,-0.163878,-1.116647,1.239118,1.165547,0.140733,0.257989,0.278088,0.35304,1.290181,1.60077,-1.687679,-0.37724,0.909568,-0.935353,1.20054,0.6604,0.625618,1.262554,1.709837,0.28841,-0.182976,0.745888,-0.259228,1.123407,-0.054654,-1.414814,-1.378451,1.648015,-0.665706,-0.209725,-0.44349,1.582586,-0.653226,-1.580724,0.927739
0.923073,0.904346,0.7939,0.706308,0.773491,0.828386,1.695575,0.26192,1.257005,-0.687542,-0.845591,-0.287761,1.541088,0.610104,-1.677298,-0.639745,0.743665,1.680349,0.359713,-0.698159,-1.213275,0.628498,-1.016152,1.108042,1.531577,0.80962,-0.558442,-0.079317,1.113749,-1.347727,0.900345,0.899253,1.256782,0.712554,1.05086,-1.02713,-0.222695,0.144448,1.475748,-0.186076,-0.579918,-0.116776,-0.728877,0.139898,-1.644259,1.293604,1.258173,0.008824,-1.237697,1.700363,-0.619632,0.610839,0.4751,-0.821511,1.617175,0.520145,0.665051,1.414505,-1.360393,0.702457,-0.066436,1.5726,-1.303481,0.885185,0.254756,-1.680361,0.05528,-1.418894,-1.538751,-0.742708,-0.225179,0.113017,0.059515,0.950863,-1.045868,0.068127,0.569006,1.269341,-0.562722,1.008022,-0.903656,-1.052112,-0.937507,-1.402743,-0.518966,-1.424476,1.359329,0.877307,0.463792,1.539698,-0.616555,-1.462685,1.460471,1.057906,0.045712,0.67084,1.670169,1.5637,0.944811,-0.974778
1.040615,0.593544,0.795432,0.853498,0.709121,0.949047,1.416769,1.420602,0.736682,-1.252807,-1.374934,-1.425605,0.384,-1.603414,-0.659628,-1.263143,1.588362,0.009424,1.292595,-1.40837,-1.242523,1.677703,-0.392433,1.41461,1.599282,1.492711,0.374157,0.105965,-0.706876,0.165048,0.757299,-1.588748,-1.673527,-1.000658,0.594682,0.386936,-0.499563,-0.180627,-0.105285,-0.911412,0.724967,0.443705,0.283761,-0.6955,-0.223765,-0.576096,-0.911562,-0.433181,-0.477265,0.033206,1.159095,0.000611,-1.102239,-1.776945,-1.632837,1.065375,0.295741,-1.614515,0.79358,-1.159112,-1.359142,-0.662771,-0.480205,-0.325625,1.749785,0.158084,-0.689901,1.49836,-0.238452,-0.182324,-0.444109,0.456388,-0.713171,1.6947,0.963107,0.330504,-0.068789,-1.611932,-1.053237,-1.12433,-1.034865,0.087984,1.293717,0.040663,0.06761,-0.690955,1.644861,-0.210058,-0.070403,1.691434,-0.330427,1.319147,0.884515,-0.511189,1.648387,-1.34445,1.138977,-1.226294,1.526564,0.425197
0.33809,1.239229,1.305617,0.349181,1.246848,-0.589969,-0.623556,-0.789933,-0.528852,0.931613,0.952392,1.20312,0.296562,-0.091901,1.513523,-1.237258,-1.40317,-1.187737,-0.561688,-0.330475,1.123022,-1.258677,1.713549,-0.713226,-1.570694,-0.458979,-1.15406,1.484122,-0.37976,-0.962261,1.382242,-1.637394,0.054146,1.463801,0.476536,0.447754,1.465542,-0.353329,0.807996,-1.366508,1.596926,1.534244,1.298513,-0.912427,0.353198,-0.860366,1.337401,0.482804,-0.351731,-0.60748,-0.818002,0.064818,1.296642,-0.93951,1.720198,-0.97802,-1.43994,1.064223,0.276414,1.190278,-0.077546,-0.625541,-0.274445,-0.259812,1.349491,0.905619,1.007684,1.343623,-1.558882,-0.245115,-0.733603,1.392036,-1.388931,1.277485,1.643456,-0.018541,1.061512,1.0195,-1.450899,0.265152,1.53062,1.339337,1.559238,1.281523,0.09396,1.332808,-1.225099,1.224037,-1.67443,-1.451166,-1.348922,1.112591,0.420205,-1.565584,-0.171717,-0.476027,-0.588777,-0.182357,1.468293,-0.176748
-1.401277,-0.654007,0.097877,1.563309,-0.68553,0.190506,1.45212,0.939791,1.324568,-1.119829,0.782246,0.011342,1.216263,1.094844,1.04618,0.092984,-1.424952,-1.58551,-0.080671,-0.197147,0.546,-0.095387,-1.054522,-0.785471,-1.370516,-0.582028,0.385157,1.399345,0.330184,-0.181839,1.008173,-1.633425,-0.993387,0.617611,1.233978,0.74735,1.348048,-0.286747,0.607884,1.390459,0.318305,-1.538126,-1.532204,-0.59742,-1.342737,-0.182606,-0.413593,1.018915,1.272501,0.573557,1.01803,1.339983,-0.371704,-0.976245,-0.87998,0.716876,0.108365,-0.611873,0.55232,1.322331,0.564336,1.238886,0.707395,-1.541556,-1.413009,1.27305,-0.543651,-1.651447,0.91095,1.627757,-0.831507,0.038957,0.357099,-0.739047,-0.732775,0.028569,0.096799,-0.490554,1.236851,0.723595,-1.184012,0.668491,1.630276,0.390455,0.151012,-1.379443,-0.512683,1.130997,-0.810926,1.094946,1.206009,-1.403157,-0.272231,0.958953,0.555091,1.63939,-0.58042,-0.106943,0.101043,-0.752748
-0.529694,-0.909038,-0.446022,0.48803,-0.680462,0.469694,1.29945,0.43365,0.15711,-0.836196,0.378791,-0.576756,-1.327711,1.457108,-0.889556,-0.221937,1.208562,-1.615709,-1.295943,-1.591366,-1.618071,0.048303,-1.426334,0.976091,1.465955,-0.518996,-0.318449,0.797947,-1.724358,-0.604951,-0.981373,0.616119,0.112944,-1.633182,-0.347187,1.551156,-1.554554,-0.057498,1.646072,1.527593,-1.485695,-0.256874,-0.808281,-1.339092,1.072497,1.265198,1.155718,-0.930542,-0.097079,0.729463,-0.519515,0.922954,0.172562,-1.20369,-0.539201,0.497368,1.128897,-1.350645,0.135588,1.661372,1.502548,-0.027037,1.577539,1.400383,-0.14956,0.326591,-0.711722,0.216131,0.824249,0.915177,-1.505786,0.84193,-1.26436,-1.533542,0.433002,1.724913,0.682768,0.597952,1.284317,0.995545,0.82377,-1.224033,-0.44813,-1.269554,-1.337506,0.11508,0.33184,0.133989,0.827863,-0.597085,-0.34666,0.323492,0.042564,-1.482671,-0.021829,1.565766,1.199024,0.811384,-1.530334,0.21884
-0.133079,0.025307,0.953428,0.805299,0.447534,0.161432,1.129906,0.852864,1.001262,-0.620938,-1.388986,1.428307,-0.140446,0.876522,0.426636,0.566677,-1.38761,0.458633,-0.62,1.442072,-1.806822,-0.45104,-0.027859,-1.329982,-1.680793,0.948018,1.253621,-0.591077,1.492214,-0.340253,-0.717467,-0.663334,1.124869,0.574991,0.430611,0.431216,0.610842,-0.769717,1.480338,1.554752,0.601223,1.27156,0.467424,-1.145891,0.601372,-0.623963,0.265132,-1.168665,-0.41491,1.613401,1.726973,0.664847,-0.91573,-1.362464,-0.764888,0.411416,0.770803,-0.664801,0.82907,0.678723,0.492546,-1.045709,1.205141,1.084297,-0.366295,-0.660588,0.248604,0.536716,-1.464934,1.156437,0.06306,0.036945,1.668619,0.177349,0.585994,0.212586,-0.811542,-1.65323,-0.096016,-0.372814,-0.754337,-0.123483,0.592775,0.580041,0.861182,-0.324137,-0.673803,0.295185,1.030676,-1.545709,-1.690054,0.896451,0.835452,0.26634,0.083716,-0.470545,-0.332719,-1.103948,-0.764035,-1.229012
-1.176747,-1.284359,-0.214475,0.066843,-0.564536,0.370043,0.630256,1.166449,1.409252,0.054607,0.082013,1.641779,-0.76016,-1.270724,0.340503,-1.093671,-0.435522,-0.251756,-0.712181,1.6693,1.54325,-0.785969,1.457964,0.467136,0.559992,-1.461028,-1.033,0.685812,-1.372494,-0.856032,-1.38828,-0.552809,0.869862,1.451825,-1.246296,0.288892,-0.137505,1.175497,1.294927,-1.089225,-0.17117,0.374638,-0.657388,1.10001,1.551656,0.539162,-0.216342,0.187716,1.482021,-1.144181,-0.561152,0.211833,-0.645698,-0.9208,1.680219,0.851873,-0.699962,0.469461,1.596975,-0.305762,-0.30699,1.526278,-1.152899,-1.256911,-0.385868,-0.800095,1.190828,-1.2951,1.753475,1.483835,1.467718,0.247236,-1.062702,0.503596,0.082301,-1.370178,0.433244,0.661112,-0.053259,1.282407,0.465193,1.69227,-0.749643,1.084545,0.284583,1.483944,0.328956,0.359279,0.360767,0.300341,-1.003613,-0.176167,1.5346,-0.762873,-0.057523,-0.098379,-0.000754,-0.751988,-1.005392,-1.457605
-0.206076,0.117186,1.204314,0.666804,0.937584,0.81108,-0.053006,1.438419,-1.46679,1.102562,-1.284864,0.421462,-0.096804,1.282469,1.678909,0.200158,-0.980113,1.220468,-1.083989,0.169006,1.021615,1.638588,1.45945,-0.915331,1.399926,-0.854154,-1.659947,0.260287,1.242887,0.152321,0.887718,-1.239645,0.764132,-1.189084,-0.429701,-0.291258,1.20367,0.983742,0.0968,1.536652,0.395787,-1.415182,1.322702,0.277752,0.041617,-1.411636,-0.08098,0.971889,0.155941,1.121759,-1.592505,0.679295,0.048676,1.618237,0.450316,0.270279,-1.239623,-0.990126,-0.223418,-1.135866,-0.062851,-1.619363,0.038144,1.566068,1.551784,-1.401621,1.23181,-0.637531,1.733544,-1.270093,-1.71719,-0.023283,0.171498,1.70807,-0.127959,1.271344,1.699366,1.194418,0.835626,1.76391,0.014672,-1.607999,1.137371,1.429276,-1.464716,1.280119,-1.591373,-1.441038,0.49349,0.247868,0.648821,0.793237,1.097855,0.230776,-0.467051,-0.922775,0.801569,1.593637,-0.1205,0.093332
-0.862308,-1.434319,-0.852054,0.111675,-0.657856,-0.141471,-0.130178,-1.023815,-1.636182,1.245446,-0.257416,-1.22693,-1.600949,1.404012,-0.205865,-0.70583,-1.476174,-0.577376,1.268721,0.591418,-1.131384,-0.242003,-0.552659,0.20336,0.119666,-0.4147,0.080889,1.553765,-0.855743,-1.644471,1.292387,0.722091,0.854203,-0.069623,0.860044,0.962581,-0.608189,0.632771,0.987986,0.532611,-1.696902,-1.734416,0.642962,-1.536295,-0.159483,-0.387356,-1.206418,-1.285572,1.255284,1.398948,-0.985287,-0.457573,-1.041964,1.505166,0.138849,0.725648,1.549607,0.485492,-0.362266,1.420247,0.949752,-0.207132,1.417561,1.261697,-0.663805,1.160021,0.329844,-0.202306,0.355077,-0.631206,-1.280193,1.345096,1.690897,-0.754097,0.778147,0.159899,-0.384322,0.327018,0.078382,0.39151,0.779813,0.654034,-0.12901,-0.021311,0.731198,-1.635572,0.319388,0.628419,-1.698002,-0.281516,0.422962,-0.127808,1.635922,0.229696,0.804308,-0.70867,0.092387,0.328828,-0.759069,0.149644
-1.169072,-1.398136,-0.889764,0.56851,-1.300982,0.295804,0.022361,-0.690157,-0.911462,1.220427,-0.736479,-0.437946,0.462627,-0.868585,-0.793761,0.511333,-0.286545,0.109514,-0.307711,-0.316574,1.369721,-0.944187,1.009031,-1.028331,1.207854,0.334407,-0.882783,1.535114,-1.568143,1.111539,-1.413272,1.344722,-0.759064,1.58049,-1.582624,-1.642686,-0.302799,1.04117,-1.451081,0.437402,-0.998854,-0.264548,0.727929,-1.180265,0.719585,-0.933581,-0.064404,0.167501,-1.19097,0.680804,0.679801,0.933086,-0.193515,0.153004,-0.134864,-0.534742,-0.324728,-1.473209,0.024249,-0.869111,0.051833,0.806891,1.04579,-0.583965,-0.807154,-1.648995,0.762452,-0.276692,-1.350336,-0.828849,-0.054956,1.334469,0.36674,1.193433,0.238203,-1.210221,0.919862,-0.586778,1.673957,0.946436,-0.831812,0.074841,1.00401,0.150995,-0.912412,-0.874137,0.797842,1.584924,-1.545494,-0.32868,-1.04497,0.816905,1.140154,-0.028924,-0.25146,-0.688984,0.902954,-0.554157,0.846375,-0.316074
0.266707,0.972421,-0.456908,-1.418727,-0.302205,-1.029068,-1.061056,0.401067,0.861773,-1.584344,0.852203,0.045678,-0.518359,-1.180199,0.410576,0.659829,0.909129,-1.57225,0.784983,0.074871,0.7552,-0.54644,-0.509916,1.397164,1.501146,-1.56347,0.541964,1.374753,1.044415,-1.05197,0.808107,-1.706716,-1.208799,0.912547,0.988532,-1.410689,1.39523,1.401265,-0.884722,1.202532,0.157725,0.249084,1.053225,-1.333694,0.916126,0.268219,-0.658451,1.176259,0.845689,0.263911,0.089291,0.447784,0.245368,-1.269905,0.392084,-0.689238,0.125976,0.439335,-1.233791,-0.950917,-0.35338,0.742692,0.246883,-0.02155,-0.702276,-0.742233,0.9633,0.383673,0.273951,0.816442,-1.307232,-1.153428,1.667234,-0.138794,-1.207758,-0.648863,1.153449,-0.618713,-0.517884,0.855425,0.853276,0.660051,-1.652752,0.052554,1.678406,-1.219957,-0.131047,0.564265,-0.776194,1.015725,0.69118,-0.931311,-0.198733,-0.512519,1.004568,-1.603063,0.036077,0.671407,-1.351002,-1.717672
-0.553375,0.195618,1.894839,1.427617,1.264685,0.874963,1.314268,-1.463674,-0.816392,1.096481,-1.542141,-0.940461,0.437848,-1.105924,1.581766,-1.598055,-0.8231,-0.747344,-1.083341,-1.085065,0.731854,-1.023162,-1.171234,-0.023273,-0.257869,0.951116,-1.632812,1.472106,-0.222566,0.099806,0.025764,0.60223,-0.174844,1.157807,-0.705627,0.794268,-1.209541,1.585218,0.565504,-0.30239,-1.543516,-0.542233,1.173866,1.596333,1.625807,0.297043,0.020644,-0.677615,0.735275,0.45442,-0.157792,-1.565436,0.933329,-1.800812,1.117566,1.304033,1.335296,-1.134838,0.804569,0.626867,1.376876,-0.501551,0.109871,1.474352,-0.31753,-0.716697,0.177514,1.150661,-1.405402,1.243825,0.630582,-0.010516,1.650854,1.157896,1.310631,-0.694098,0.304033,-1.036243,0.110109,-0.887106,0.129269,-0.540554,-1.534787,1.689032,0.003679,1.179058,-0.073015,1.176909,1.513547,-1.01481,0.416875,-1.531136,-0.954305,-0.151848,-0.594673,-1.086293,-1.738337,-0.852221,-0.296119,-0.0545
0.762901,1.262372,1.189599,0.926433,1.275685,-0.262317,0.928468,-1.281279,-0.450326,-1.154462,-1.05894,-1.485842,0.785395,-1.047179,0.909067,0.880204,0.17832,-1.522945,-1.322235,-1.177433,1.349401,0.048878,-0.51431,1.640582,-1.545668,-0.857743,0.23325,-0.067073,-1.461425,0.962367,-0.270495,-0.335398,0.973342,-0.433444,0.923857,1.50564,1.29055,-1.503246,1.617179,-1.428401,0.842238,-0.445564,0.652616,-1.781377,0.333054,-0.64936,0.229031,0.774719,-1.39868,0.08066,-0.660193,1.3519,-0.429073,-0.089669,0.464868,-0.485182,0.638516,-0.773995,1.510293,-1.246919,-0.028024,-0.604787,0.86378,1.674588,0.544304,-1.272831,-0.16249,-0.795999,1.587443,0.176098,1.062939,0.089451,0.513344,-0.5267,1.328341,0.429993,0.212761,1.013516,-0.2475,-1.167628,1.451693,0.872912,-0.313538,1.132287,0.536024,-1.006814,0.061517,0.310203,-1.199857,0.886749,-1.382723,-0.269429,-0.650948,-1.532502,-1.194218,1.089301,-1.547843,0.995142,-0.308659,-0.900644
-1.789803,-1.552499,-1.698853,0.639176,-1.191776,0.490155,-0.427203,0.946699,1.036926,-1.088584,1.135077,1.356646,0.523455,-0.352845,1.296111,1.114854,-1.22521,1.607136,0.487766,0.072389,-1.228367,-0.752085,1.583946,-0.568871,-0.554375,-1.240317,-0.50941,1.291853,1.074018,-0.94889,0.349259,0.549375,1.302428,-1.24439,-0.084889,0.17445,-1.639739,1.202102,-0.483573,-0.362924,-0.693939,-1.203935,0.184436,1.140382,-0.956593,0.968979,0.155296,1.604903,-0.80215,0.631695,-0.27315,0.970836,0.570912,-0.134844,-0.441007,1.031285,1.244165,0.191197,-1.05736,0.796722,-0.130323,1.461043,-1.581631,1.269301,0.547842,0.841943,-1.528684,-0.426705,-1.068195,-0.71137,-0.891176,1.502419,0.744651,-1.14202,-0.283413,1.556386,-0.634043,0.709047,1.394967,0.178808,-0.07427,-1.528392,-0.655853,-0.984664,1.420062,1.046354,-1.630882,-1.770563,-0.289957,-1.252266,1.359919,0.939781,0.778372,0.242158,0.783516,-1.591445,0.146719,1.737037,1.45297,1.69292
-0.337251,-1.614833,-0.396163,0.739033,-0.476766,-0.687013,-1.185068,-0.189138,-1.472234,1.346412,-1.038878,0.549329,-1.701561,-0.787019,1.265712,1.393895,0.051045,-0.609043,0.894012,0.297225,-0.445012,1.237297,-0.259607,-0.472263,-1.520023,-0.264667,0.731129,-0.807415,0.534346,-0.494936,0.819189,0.282423,-1.157273,-0.059182,-0.581052,0.242461,1.677597,1.400385,0.915174,-1.452803,1.122378,-1.362365,-1.552094,-0.816828,0.687261,-1.361294,-0.867614,-0.131996,-0.602091,1.717529,0.927216,0.839788,0.852078,-0.685228,1.709723,1.372341,1.717501,1.295974,-0.206521,0.005589,-1.515413,1.026865,-0.948927,1.118115,0.104284,1.017969,0.228114,-0.034498,1.123003,-0.934049,-1.749787,-0.830275,-1.464437,-1.731996,-1.4524,1.409403,0.260156,0.881183,0.415851,0.272701,-0.787051,-1.518923,-0.872211,-1.534717,0.152753,0.667475,-0.709453,-1.554158,-0.179999,1.722863,0.067975,1.071465,-0.866887,-0.441472,1.080325,0.832059,0.302546,-1.554968,-1.319917,0.151121
-0.7375,-0.705379,-0.645185,-1.146082,-0.573592,-0.858789,-0.203378,-1.099941,1.028015,0.594694,0.871115,0.373468,-0.537346,-0.700621,0.684807,-0.350498,-0.800899,-1.548086,-0.783417,1.331686,0.291897,1.76836,1.588156,0.258698,1.182852,0.954345,0.577744,-0.293506,-0.275607,-0.511364,-0.158079,-1.030556,1.591946,-0.731772,-0.457497,0.40764,-1.069471,0.269647,-0.916244,-0.054168,1.256806,-0.957833,-1.492277,-0.36226,-0.188626,-1.577139,-0.727915,1.547003,0.960733,-0.377766,1.527235,-1.473005,0.40387,0.494213,0.535573,-1.033249,-0.559962,1.667051,-0.547588,0.105357,-1.729543,-1.174827,1.768083,1.528049,0.13912,0.874941,0.305916,-0.28,-1.020722,-1.175862,1.324206,0.112402,-1.376435,-1.151191,-0.263484,-0.015732,-1.210619,0.500654,-1.036614,0.997983,-1.351262,-1.045584,-0.592789,-1.522172,-1.300061,1.269157,-1.70466,1.126917,-0.135786,0.84715,0.112341,-1.304336,-1.610954,-0.273098,-1.694433,-0.703876,0.521173,1.471664,0.594893,1.22633
0.820493,0.614755,0.736042,-0.209575,0.721763,-0.25719,-0.609853,-0.84143,0.567876,-0.150568,0.644436,-0.743439,0.719703,-0.699409,1.38234,-0.064169,0.517124,0.199559,-0.474422,-1.103043,-0.094623,-1.119911,1.536012,-0.26256,-1.140352,1.264973,0.557018,0.863363,0.102492,0.020154,0.045323,0.393858,-1.55605,-1.316134,-1.176718,-0.378237,-1.405752,-0.557174,1.502918,0.778915,-0.001076,1.31942,-0.431757,-1.307589,0.755527,-0.224528,1.15342,-0.408558,0.454871,-1.361667,-0.160385,0.053688,0.63619,-0.438976,1.678295,0.631584,0.354263,0.928639,0.254481,0.936875,1.257967,0.918182,-0.693637,1.450585,1.386183,-1.676196,1.520783,1.638857,0.863094,0.354687,0.387911,-0.859034,0.936627,-1.297881,-0.288915,0.760155,1.657668,-0.339755,0.650706,0.472973,-1.642322,0.886606,-0.328738,-1.3289,1.293391,0.248482,-0.257738,-0.546233,-0.126834,-0.524043,-1.000181,0.61908,-1.670911,1.03968,0.157933,0.780502,0.416639,-1.405296,0.841339,-1.06497
-1.737457,-1.580983,-0.633409,-0.408932,-0.768027,0.740824,0.864753,-0.672642,-0.122573,0.457373,-0.052575,0.842284,0.122495,-1.263038,0.524992,1.527659,-0.979101,-1.135987,-1.351138,-1.315631,1.089128,0.183898,1.698715,-1.591516,0.093093,0.297533,0.500391,-1.560664,-0.911784,-1.129232,1.614113,1.314962,-1.001683,-0.215056,0.816506,1.297005,-0.029077,-1.142142,-0.126636,1.447967,0.041927,0.931603,-1.176453,0.426428,0.954924,0.842462,1.27934,0.673036,-0.817485,0.931895,-1.601314,1.665093,-0.606713,-1.33759,1.449247,1.349659,0.545275,-0.601365,-0.325482,-1.342499,-1.52684,0.991123,1.4633,1.010636,0.016832,1.626973,0.534106,0.187686,0.427035,1.57441,-0.621064,-1.068392,-0.56415,-0.498047,-1.595008,1.061807,0.083813,0.864699,-0.881984,1.292312,1.666712,0.336576,-0.578837,0.824254,-0.655949,-0.880652,-1.730121,0.722472,0.908626,1.288098,0.2454,-1.225819,-1.392481,-0.80394,0.023117,1.035799,-0.795632,0.220231,-1.042368,-1.368174
-1.337637,-0.551517,-0.466047,0.4175,-0.351008,-0.467339,-0.753357,-0.450326,1.681127,1.463316,1.337173,0.251229,-0.649902,-1.104422,-1.471183,1.432978,-1.027433,-0.033754,-0.353462,1.421108,-0.929587,0.483683,0.369814,-0.192159,-0.366049,0.596015,0.74295,1.223135,1.495325,0.460342,1.684461,-1.691025,-0.53346,-1.377258,-1.52982,0.164388,-1.5775,-0.946665,0.305713,-1.480126,-0.95219,-1.130382,1.286425,-0.938037,-1.687701,-1.210493,-1.629996,-0.408612,0.75845,1.577252,1.332496,1.071651,-0.211178,-1.621658,0.66777,-1.595661,-0.906415,-1.176805,-1.079099,0.652913,0.890189,-0.068571,-0.280227,-0.845943,0.49411,-1.016188,0.178341,-1.316921,-0.144512,-0.880541,1.543826,0.03651,-0.449474,0.586528,0.674231,0.134031,-0.609488,0.377761,0.574056,-1.740847,0.085993,1.387229,0.021303,-0.318656,1.447771,0.353922,1.512389,1.373551,0.756894,1.62013,-0.402964,0.45979,-1.544385,1.481662,-0.167271,-1.505582,-1.155485,0.319196,1.6461,0.209375
-1.654819,-1.664557,-1.040429,-0.997254,-0.683563,-1.008261,-0.994826,-1.367753,-1.274731,-1.504422,-1.643496,-0.02358,0.38567,-1.254556,1.067292,-0.211907,0.746234,-0.707494,0.56612,-0.327285,1.146231,-0.844702,1.404886,0.628872,-0.886523,-1.62829,-1.264141,0.216122,-1.045441,-0.52949,-0.807765,1.11831,-1.629195,0.876774,1.308085,0.04024,-0.601224,-1.265708,-0.878902,-0.607226,-1.078397,-0.266564,0.061606,0.500675,-0.354254,-1.326442,-0.176432,0.905485,0.204682,-0.138758,1.490852,-0.745738,0.529406,-1.612467,-0.739852,1.435339,0.71484,-0.372484,1.212915,0.720017,-1.495867,-0.070846,-0.13098,0.894083,-1.540762,-0.109069,-0.597442,1.17304,1.541949,-1.173942,0.683051,-1.482925,1.842309,-0.952497,-1.014415,-0.093411,1.014636,-0.129173,0.521787,0.470323,1.564523,-1.27034,-0.395651,1.267907,-0.692011,-0.848319,-0.909094,1.355392,1.25105,1.688301,-0.814516,0.42895,-0.417258,-1.401603,-0.34395,0.75602,-1.660298,1.14865,-1.688868,0.079575
-1.379081,-1.537108,-1.455016,1.021962,-0.952602,-0.118597,0.508375,-1.049349,-1.138267,0.255925,-0.153733,-1.154599,-0.440332,0.425225,1.207058,-0.252424,0.096567,0.285513,0.883957,0.696298,0.197897,1.399877,1.02515,-1.209383,-1.451029,1.383269,-0.153367,1.322107,1.35965,-0.5983,-0.162291,0.01197,-1.420507,-0.710492,-0.712542,0.472711,-1.388705,-0.429936,0.708417,-0.33995,1.604227,1.217096,-0.895362,1.48621,-1.482382,1.433253,-0.417534,1.276216,-1.301593,-0.405678,-0.713838,1.657901,0.742559,0.456347,0.116775,-0.772235,1.78363,-0.434057,1.011341,0.601767,-0.68625,-1.366144,-0.094607,0.697718,-0.642421,-1.649106,0.88268,1.60972,-0.640893,-1.047177,1.186015,1.641055,-0.99834,0.422552,-0.376117,-1.45378,-0.543944,0.921142,0.488144,-1.248631,1.120463,0.490144,-0.259368,0.275731,0.728294,0.986173,-1.049005,1.364147,-0.902696,-1.48136,1.289315,-0.844654,0.135647,-1.13241,-1.483727,1.248302,0.513815,-0.035687,1.025619,0.101802
0.73627,0.607321,-0.352205,-1.11127,-0.037752,0.256048,0.429338,-0.731267,-0.466655,0.625032,0.618502,-0.403376,-0.136868,-0.100254,-1.350831,-1.59025,0.15345,1.330437,-0.920409,1.389174,-0.562147,0.778088,-1.154848,1.721794,0.643084,0.162887,-1.252253,0.289994,1.336797,0.406404,-0.967465,1.53568,1.657803,-1.251338,-1.437988,-1.509068,0.592788,-1.212427,-1.011978,-1.345095,-1.343214,-1.251819,0.759706,-0.16415,0.38592,-1.208976,-0.032857,0.163524,1.815112,0.93428,0.539704,-0.131534,-0.966852,1.156562,1.313171,-1.631472,-1.237539,0.151302,-0.778801,-0.081754,0.968684,-0.691086,1.626677,0.94877,0.33711,-1.139098,1.488506,1.123709,-1.698982,-1.366077,1.286181,1.704799,-0.106694,1.761507,-0.747512,1.537633,-1.518679,-1.009092,-1.072984,0.468324,0.858296,0.555102,-1.359178,0.20051,0.187328,0.58814,0.323194,0.394992,1.246174,1.473684,-0.085026,-0.690341,1.264357,0.443584,1.728781,-0.696799,-0.958842,-1.490981,-0.503055,0.298382
-0.9996,-1.668157,-0.26676,1.159525,-0.551673,-1.435488,-0.654031,-0.80329,1.553893,-1.388778,-1.549888,-1.24685,1.476541,-1.17536,-1.334779,0.051284,-0.570674,1.121709,-1.683998,-1.162331,0.12394,-0.928517,-0.056873,-0.327017,0.608695,-0.045986,1.552191,-0.661088,0.451666,-1.384419,-1.541461,1.677945,-1.093691,-1.04238,1.094686,1.551897,0.356331,0.544704,-0.16319,-1.23678,-0.772644,0.235093,1.676097,0.278239,-0.432294,-0.254814,1.693856,-0.75461,-1.321101,-0.377823,1.148698,1.147015,0.99379,1.479204,-1.151153,1.623845,-1.078825,-1.061296,-1.234919,-0.399307,0.571561,0.263403,-0.347417,-0.883346,0.775234,-1.147561,-1.656144,-1.638007,-1.335336,-0.862286,-0.310569,-0.401507,-0.728544,1.321027,1.343897,-1.214668,-0.461887,0.93869,-1.235181,0.388366,-0.586608,-1.65354,1.09789,-1.097773,1.005529,-1.287631,0.698281,1.573006,0.181729,-0.766493,1.143631,1.03013,-0.253365,1.526628,1.042825,1.147654,-0.591424,-1.267044,0.260577,1.735221
